"raw_name"	"x_pos"	"y_pos"	"loc"
"loc_2194"	37	45	"loc_2194"
"loc_2195"	39	19	"loc_2195"
"loc_2196"	35	91	"loc_2196"
"loc_2197"	7	87	"loc_2197"
"loc_2198"	19	33	"loc_2198"
"loc_2199"	19	81	"loc_2199"
"loc_2200"	60	84	"loc_2200"
"loc_2201"	31	83	"loc_2201"
"loc_2202"	54	34	"loc_2202"
"loc_2203"	41	53	"loc_2203"
"loc_2204"	45	69	"loc_2204"
"loc_2205"	30	70	"loc_2205"
"loc_2206"	55	123	"loc_2206"
"loc_2207"	34	46	"loc_2207"
"loc_2208"	51	103	"loc_2208"
"loc_2209"	14	100	"loc_2209"
"loc_2210"	34	32	"loc_2210"
"loc_2211"	17	83	"loc_2211"
"loc_2212"	5	51	"loc_2212"
"loc_2213"	4	44	"loc_2213"
"loc_2214"	35	119	"loc_2214"
"loc_2215"	37	23	"loc_2215"
"loc_2216"	62	32	"loc_2216"
"loc_2217"	68	116	"loc_2217"
"loc_2218"	65	79	"loc_2218"
"loc_2219"	59	45	"loc_2219"
"loc_2220"	59	113	"loc_2220"
"loc_2221"	43	87	"loc_2221"
"loc_2222"	37	27	"loc_2222"
"loc_2223"	42	54	"loc_2223"
"loc_2224"	58	86	"loc_2224"
"loc_2225"	47	59	"loc_2225"
"loc_2226"	17	19	"loc_2226"
"loc_2227"	67	71	"loc_2227"
"loc_2228"	32	46	"loc_2228"
"loc_2229"	31	69	"loc_2229"
"loc_2230"	15	11	"loc_2230"
"loc_2231"	64	82	"loc_2231"
"loc_2232"	31	33	"loc_2232"
"loc_2233"	19	99	"loc_2233"
"loc_2234"	64	44	"loc_2234"
"loc_2235"	33	41	"loc_2235"
"loc_2236"	59	35	"loc_2236"
"loc_2237"	31	93	"loc_2237"
"loc_2238"	20	38	"loc_2238"
"loc_2239"	26	72	"loc_2239"
"loc_2240"	49	79	"loc_2240"
"loc_2241"	9	99	"loc_2241"
"loc_2242"	11	29	"loc_2242"
"loc_2243"	60	62	"loc_2243"
"loc_2244"	1	35	"loc_2244"
"loc_2245"	39	37	"loc_2245"
"loc_2246"	64	32	"loc_2246"
"loc_2247"	64	76	"loc_2247"
"loc_2248"	63	87	"loc_2248"
"loc_2249"	19	107	"loc_2249"
"loc_2250"	57	19	"loc_2250"
"loc_2251"	57	53	"loc_2251"
"loc_2252"	32	60	"loc_2252"
"loc_2253"	32	64	"loc_2253"
"loc_2254"	37	51	"loc_2254"
"loc_2255"	10	42	"loc_2255"
"loc_2256"	33	75	"loc_2256"
"loc_2257"	47	43	"loc_2257"
"loc_2258"	42	90	"loc_2258"
"loc_2259"	55	19	"loc_2259"
"loc_2260"	70	48	"loc_2260"
"loc_2261"	58	60	"loc_2261"
"loc_2262"	42	52	"loc_2262"
"loc_2263"	38	16	"loc_2263"
"loc_2264"	36	84	"loc_2264"
"loc_2265"	28	58	"loc_2265"
"loc_2266"	34	120	"loc_2266"
"loc_2267"	49	45	"loc_2267"
"loc_2268"	43	37	"loc_2268"
"loc_2269"	14	28	"loc_2269"
"loc_2270"	24	54	"loc_2270"
"loc_2271"	48	50	"loc_2271"
"loc_2272"	16	84	"loc_2272"
"loc_2273"	61	81	"loc_2273"
"loc_2274"	66	26	"loc_2274"
"loc_2275"	57	51	"loc_2275"
"loc_2276"	25	89	"loc_2276"
"loc_2277"	33	69	"loc_2277"
"loc_2278"	31	51	"loc_2278"
"loc_2279"	14	26	"loc_2279"
"loc_2280"	37	39	"loc_2280"
"loc_2281"	28	28	"loc_2281"
"loc_2282"	55	15	"loc_2282"
"loc_2283"	35	47	"loc_2283"
"loc_2284"	65	55	"loc_2284"
"loc_2285"	25	107	"loc_2285"
"loc_2286"	63	113	"loc_2286"
"loc_2287"	46	56	"loc_2287"
"loc_2288"	30	112	"loc_2288"
"loc_2289"	7	69	"loc_2289"
"loc_2290"	16	68	"loc_2290"
"loc_2291"	54	50	"loc_2291"
"loc_2292"	19	19	"loc_2292"
"loc_2293"	43	107	"loc_2293"
"loc_2294"	11	81	"loc_2294"
"loc_2295"	57	27	"loc_2295"
"loc_2296"	12	44	"loc_2296"
"loc_2297"	40	54	"loc_2297"
"loc_2298"	38	18	"loc_2298"
"loc_2299"	29	105	"loc_2299"
"loc_2300"	51	123	"loc_2300"
"loc_2301"	53	71	"loc_2301"
"loc_2302"	53	53	"loc_2302"
"loc_2303"	34	72	"loc_2303"
"loc_2304"	34	114	"loc_2304"
"loc_2305"	33	53	"loc_2305"
"loc_2306"	53	105	"loc_2306"
"loc_2307"	6	38	"loc_2307"
"loc_2308"	48	62	"loc_2308"
"loc_2309"	23	97	"loc_2309"
"loc_2310"	32	84	"loc_2310"
"loc_2311"	12	36	"loc_2311"
"loc_2312"	56	52	"loc_2312"
"loc_2313"	49	19	"loc_2313"
"loc_2314"	63	101	"loc_2314"
"loc_2315"	52	34	"loc_2315"
"loc_2316"	30	80	"loc_2316"
"loc_2317"	65	65	"loc_2317"
"loc_2318"	6	48	"loc_2318"
"loc_2319"	47	37	"loc_2319"
"loc_2320"	16	36	"loc_2320"
"loc_2321"	37	79	"loc_2321"
"loc_2322"	9	39	"loc_2322"
"loc_2323"	12	104	"loc_2323"
"loc_2324"	67	47	"loc_2324"
"loc_2325"	16	46	"loc_2325"
"loc_2326"	27	21	"loc_2326"
"loc_2327"	42	46	"loc_2327"
"loc_2328"	7	105	"loc_2328"
"loc_2329"	55	85	"loc_2329"
"loc_2330"	44	122	"loc_2330"
"loc_2331"	4	90	"loc_2331"
"loc_2332"	49	123	"loc_2332"
"loc_2333"	45	33	"loc_2333"
"loc_2334"	47	87	"loc_2334"
"loc_2335"	28	36	"loc_2335"
"loc_2336"	27	23	"loc_2336"
"loc_2337"	2	90	"loc_2337"
"loc_2338"	39	105	"loc_2338"
"loc_2339"	1	51	"loc_2339"
"loc_2340"	63	39	"loc_2340"
"loc_2341"	26	116	"loc_2341"
"loc_2342"	25	73	"loc_2342"
"loc_2343"	46	102	"loc_2343"
"loc_2344"	33	91	"loc_2344"
"loc_2345"	12	112	"loc_2345"
"loc_2346"	12	42	"loc_2346"
"loc_2347"	61	105	"loc_2347"
"loc_2348"	56	110	"loc_2348"
"loc_2349"	66	46	"loc_2349"
"loc_2350"	10	40	"loc_2350"
"loc_2351"	23	63	"loc_2351"
"loc_2352"	10	68	"loc_2352"
"loc_2353"	40	82	"loc_2353"
"loc_2354"	26	36	"loc_2354"
"loc_2355"	43	119	"loc_2355"
"loc_2356"	31	103	"loc_2356"
"loc_2357"	50	44	"loc_2357"
"loc_2358"	36	64	"loc_2358"
"loc_2359"	37	83	"loc_2359"
"loc_2360"	12	26	"loc_2360"
"loc_2361"	21	57	"loc_2361"
"loc_2362"	46	72	"loc_2362"
"loc_2363"	11	107	"loc_2363"
"loc_2364"	44	68	"loc_2364"
"loc_2365"	27	55	"loc_2365"
"loc_2366"	36	28	"loc_2366"
"loc_2367"	26	102	"loc_2367"
"loc_2368"	11	47	"loc_2368"
"loc_2369"	11	39	"loc_2369"
"loc_2370"	33	81	"loc_2370"
"loc_2371"	17	33	"loc_2371"
"loc_2372"	24	16	"loc_2372"
"loc_2373"	7	55	"loc_2373"
"loc_2374"	63	67	"loc_2374"
"loc_2375"	13	39	"loc_2375"
"loc_2376"	51	31	"loc_2376"
"loc_2377"	50	70	"loc_2377"
"loc_2378"	6	50	"loc_2378"
"loc_2379"	39	69	"loc_2379"
"loc_2380"	2	80	"loc_2380"
"loc_2381"	65	37	"loc_2381"
"loc_2382"	31	89	"loc_2382"
"loc_2383"	17	79	"loc_2383"
"loc_2384"	49	81	"loc_2384"
"loc_2385"	63	77	"loc_2385"
"loc_2386"	65	39	"loc_2386"
"loc_2387"	14	12	"loc_2387"
"loc_2388"	20	58	"loc_2388"
"loc_2389"	4	92	"loc_2389"
"loc_2390"	6	20	"loc_2390"
"loc_2391"	55	97	"loc_2391"
"loc_2392"	20	34	"loc_2392"
"loc_2393"	64	92	"loc_2393"
"loc_2394"	58	22	"loc_2394"
"loc_2395"	0	54	"loc_2395"
"loc_2396"	46	66	"loc_2396"
"loc_2397"	52	22	"loc_2397"
"loc_2398"	7	29	"loc_2398"
"loc_2399"	38	92	"loc_2399"
"loc_2400"	20	26	"loc_2400"
"loc_2401"	48	38	"loc_2401"
"loc_2402"	7	21	"loc_2402"
"loc_2403"	52	120	"loc_2403"
"loc_2404"	56	18	"loc_2404"
"loc_2405"	13	29	"loc_2405"
"loc_2406"	39	77	"loc_2406"
"loc_2407"	9	61	"loc_2407"
"loc_2408"	3	97	"loc_2408"
"loc_2409"	23	31	"loc_2409"
"loc_2410"	30	32	"loc_2410"
"loc_2411"	9	71	"loc_2411"
"loc_2412"	29	13	"loc_2412"
"loc_2413"	29	61	"loc_2413"
"loc_2414"	64	98	"loc_2414"
"loc_2415"	26	62	"loc_2415"
"loc_2416"	37	67	"loc_2416"
"loc_2417"	31	17	"loc_2417"
"loc_2418"	65	53	"loc_2418"
"loc_2419"	64	118	"loc_2419"
"loc_2420"	42	106	"loc_2420"
"loc_2421"	33	73	"loc_2421"
"loc_2422"	58	82	"loc_2422"
"loc_2423"	54	88	"loc_2423"
"loc_2424"	28	52	"loc_2424"
"loc_2425"	53	91	"loc_2425"
"loc_2426"	10	82	"loc_2426"
"loc_2427"	8	104	"loc_2427"
"loc_2428"	53	121	"loc_2428"
"loc_2429"	57	43	"loc_2429"
"loc_2430"	39	75	"loc_2430"
"loc_2431"	13	115	"loc_2431"
"loc_2432"	32	36	"loc_2432"
"loc_2433"	17	77	"loc_2433"
"loc_2434"	59	65	"loc_2434"
"loc_2435"	46	62	"loc_2435"
"loc_2436"	19	95	"loc_2436"
"loc_2437"	11	45	"loc_2437"
"loc_2438"	28	110	"loc_2438"
"loc_2439"	46	76	"loc_2439"
"loc_2440"	37	13	"loc_2440"
"loc_2441"	40	42	"loc_2441"
"loc_2442"	50	90	"loc_2442"
"loc_2443"	60	66	"loc_2443"
"loc_2444"	59	13	"loc_2444"
"loc_2445"	25	111	"loc_2445"
"loc_2446"	20	80	"loc_2446"
"loc_2447"	0	72	"loc_2447"
"loc_2448"	46	44	"loc_2448"
"loc_2449"	12	78	"loc_2449"
"loc_2450"	38	116	"loc_2450"
"loc_2451"	44	112	"loc_2451"
"loc_2452"	24	88	"loc_2452"
"loc_2453"	11	37	"loc_2453"
"loc_2454"	30	104	"loc_2454"
"loc_2455"	21	103	"loc_2455"
"loc_2456"	21	107	"loc_2456"
"loc_2457"	64	74	"loc_2457"
"loc_2458"	39	91	"loc_2458"
"loc_2459"	32	114	"loc_2459"
"loc_2460"	65	75	"loc_2460"
"loc_2461"	46	50	"loc_2461"
"loc_2462"	33	25	"loc_2462"
"loc_2463"	41	77	"loc_2463"
"loc_2464"	13	87	"loc_2464"
"loc_2465"	52	56	"loc_2465"
"loc_2466"	65	27	"loc_2466"
"loc_2467"	47	97	"loc_2467"
"loc_2468"	45	57	"loc_2468"
"loc_2469"	62	84	"loc_2469"
"loc_2470"	12	96	"loc_2470"
"loc_2471"	48	40	"loc_2471"
"loc_2472"	14	62	"loc_2472"
"loc_2473"	66	54	"loc_2473"
"loc_2474"	17	71	"loc_2474"
"loc_2475"	52	124	"loc_2475"
"loc_2476"	42	34	"loc_2476"
"loc_2477"	39	85	"loc_2477"
"loc_2478"	44	44	"loc_2478"
"loc_2479"	11	93	"loc_2479"
"loc_2480"	45	43	"loc_2480"
"loc_2481"	36	100	"loc_2481"
"loc_2482"	5	33	"loc_2482"
"loc_2483"	0	46	"loc_2483"
"loc_2484"	20	56	"loc_2484"
"loc_2485"	41	83	"loc_2485"
"loc_2486"	34	52	"loc_2486"
"loc_2487"	46	116	"loc_2487"
"loc_2488"	15	81	"loc_2488"
"loc_2489"	45	29	"loc_2489"
"loc_2490"	56	64	"loc_2490"
"loc_2491"	17	39	"loc_2491"
"loc_2492"	58	16	"loc_2492"
"loc_2493"	54	38	"loc_2493"
"loc_2494"	50	20	"loc_2494"
"loc_2495"	68	10	"loc_2495"
"loc_2496"	1	69	"loc_2496"
"loc_2497"	40	20	"loc_2497"
"loc_2498"	71	47	"loc_2498"
"loc_2499"	45	15	"loc_2499"
"loc_2500"	29	39	"loc_2500"
"loc_2501"	57	41	"loc_2501"
"loc_2502"	8	92	"loc_2502"
"loc_2503"	45	79	"loc_2503"
"loc_2504"	31	105	"loc_2504"
"loc_2505"	42	32	"loc_2505"
"loc_2506"	26	78	"loc_2506"
"loc_2507"	58	76	"loc_2507"
"loc_2508"	5	41	"loc_2508"
"loc_2509"	68	42	"loc_2509"
"loc_2510"	4	98	"loc_2510"
"loc_2511"	54	76	"loc_2511"
"loc_2512"	33	83	"loc_2512"
"loc_2513"	1	33	"loc_2513"
"loc_2514"	41	75	"loc_2514"
"loc_2515"	49	83	"loc_2515"
"loc_2516"	55	73	"loc_2516"
"loc_2517"	43	111	"loc_2517"
"loc_2518"	61	71	"loc_2518"
"loc_2519"	36	116	"loc_2519"
"loc_2520"	37	33	"loc_2520"
"loc_2521"	47	67	"loc_2521"
"loc_2522"	3	33	"loc_2522"
"loc_2523"	3	39	"loc_2523"
"loc_2524"	43	51	"loc_2524"
"loc_2525"	7	75	"loc_2525"
"loc_2526"	67	75	"loc_2526"
"loc_2527"	30	110	"loc_2527"
"loc_2528"	54	14	"loc_2528"
"loc_2529"	53	107	"loc_2529"
"loc_2530"	23	115	"loc_2530"
"loc_2531"	48	56	"loc_2531"
"loc_2532"	6	58	"loc_2532"
"loc_2533"	3	85	"loc_2533"
"loc_2534"	22	18	"loc_2534"
"loc_2535"	4	84	"loc_2535"
"loc_2536"	32	34	"loc_2536"
"loc_2537"	33	105	"loc_2537"
"loc_2538"	4	26	"loc_2538"
"loc_2539"	17	53	"loc_2539"
"loc_2540"	59	119	"loc_2540"
"loc_2541"	69	27	"loc_2541"
"loc_2542"	37	53	"loc_2542"
"loc_2543"	53	109	"loc_2543"
"loc_2544"	44	110	"loc_2544"
"loc_2545"	32	108	"loc_2545"
"loc_2546"	51	89	"loc_2546"
"loc_2547"	0	36	"loc_2547"
"loc_2548"	15	51	"loc_2548"
"loc_2549"	42	40	"loc_2549"
"loc_2550"	52	78	"loc_2550"
"loc_2551"	24	48	"loc_2551"
"loc_2552"	41	119	"loc_2552"
"loc_2553"	53	119	"loc_2553"
"loc_2554"	16	96	"loc_2554"
"loc_2555"	32	88	"loc_2555"
"loc_2556"	36	50	"loc_2556"
"loc_2557"	55	63	"loc_2557"
"loc_2558"	15	47	"loc_2558"
"loc_2559"	48	64	"loc_2559"
"loc_2560"	61	109	"loc_2560"
"loc_2561"	39	27	"loc_2561"
"loc_2562"	25	49	"loc_2562"
"loc_2563"	40	72	"loc_2563"
"loc_2564"	30	58	"loc_2564"
"loc_2565"	0	42	"loc_2565"
"loc_2566"	42	80	"loc_2566"
"loc_2567"	12	32	"loc_2567"
"loc_2568"	51	65	"loc_2568"
"loc_2569"	63	91	"loc_2569"
"loc_2570"	53	59	"loc_2570"
"loc_2571"	66	38	"loc_2571"
"loc_2572"	54	36	"loc_2572"
"loc_2573"	40	118	"loc_2573"
"loc_2574"	10	46	"loc_2574"
"loc_2575"	63	49	"loc_2575"
"loc_2576"	28	88	"loc_2576"
"loc_2577"	17	97	"loc_2577"
"loc_2578"	0	74	"loc_2578"
"loc_2579"	23	29	"loc_2579"
"loc_2580"	11	103	"loc_2580"
"loc_2581"	21	35	"loc_2581"
"loc_2582"	28	16	"loc_2582"
"loc_2583"	63	37	"loc_2583"
"loc_2584"	38	70	"loc_2584"
"loc_2585"	55	25	"loc_2585"
"loc_2586"	9	49	"loc_2586"
"loc_2587"	33	101	"loc_2587"
"loc_2588"	60	106	"loc_2588"
"loc_2589"	27	29	"loc_2589"
"loc_2590"	24	34	"loc_2590"
"loc_2591"	29	107	"loc_2591"
"loc_2592"	43	49	"loc_2592"
"loc_2593"	19	27	"loc_2593"
"loc_2594"	63	19	"loc_2594"
"loc_2595"	4	36	"loc_2595"
"loc_2596"	35	19	"loc_2596"
"loc_2597"	65	25	"loc_2597"
"loc_2598"	16	40	"loc_2598"
"loc_2599"	25	71	"loc_2599"
"loc_2600"	57	49	"loc_2600"
"loc_2601"	62	70	"loc_2601"
"loc_2602"	45	97	"loc_2602"
"loc_2603"	57	95	"loc_2603"
"loc_2604"	34	18	"loc_2604"
"loc_2605"	5	97	"loc_2605"
"loc_2606"	46	40	"loc_2606"
"loc_2607"	54	32	"loc_2607"
"loc_2608"	53	95	"loc_2608"
"loc_2609"	17	91	"loc_2609"
"loc_2610"	20	64	"loc_2610"
"loc_2611"	50	38	"loc_2611"
"loc_2612"	61	21	"loc_2612"
"loc_2613"	27	83	"loc_2613"
"loc_2614"	17	47	"loc_2614"
"loc_2615"	25	93	"loc_2615"
"loc_2616"	25	17	"loc_2616"
"loc_2617"	62	102	"loc_2617"
"loc_2618"	10	32	"loc_2618"
"loc_2619"	42	108	"loc_2619"
"loc_2620"	17	105	"loc_2620"
"loc_2621"	1	81	"loc_2621"
"loc_2622"	41	49	"loc_2622"
"loc_2623"	1	53	"loc_2623"
"loc_2624"	31	27	"loc_2624"
"loc_2625"	1	45	"loc_2625"
"loc_2626"	25	117	"loc_2626"
"loc_2627"	59	85	"loc_2627"
"loc_2628"	40	60	"loc_2628"
"loc_2629"	44	14	"loc_2629"
"loc_2630"	54	122	"loc_2630"
"loc_2631"	39	55	"loc_2631"
"loc_2632"	59	61	"loc_2632"
"loc_2633"	55	83	"loc_2633"
"loc_2634"	49	51	"loc_2634"
"loc_2635"	11	65	"loc_2635"
"loc_2636"	48	124	"loc_2636"
"loc_2637"	33	97	"loc_2637"
"loc_2638"	47	65	"loc_2638"
"loc_2639"	44	34	"loc_2639"
"loc_2640"	59	57	"loc_2640"
"loc_2641"	51	69	"loc_2641"
"loc_2642"	58	62	"loc_2642"
"loc_2643"	16	56	"loc_2643"
"loc_2644"	60	50	"loc_2644"
"loc_2645"	65	29	"loc_2645"
"loc_2646"	28	22	"loc_2646"
"loc_2647"	49	29	"loc_2647"
"loc_2648"	31	53	"loc_2648"
"loc_2649"	46	54	"loc_2649"
"loc_2650"	44	66	"loc_2650"
"loc_2651"	35	39	"loc_2651"
"loc_2652"	35	35	"loc_2652"
"loc_2653"	41	51	"loc_2653"
"loc_2654"	40	58	"loc_2654"
"loc_2655"	56	34	"loc_2655"
"loc_2656"	55	59	"loc_2656"
"loc_2657"	34	104	"loc_2657"
"loc_2658"	61	113	"loc_2658"
"loc_2659"	68	24	"loc_2659"
"loc_2660"	63	115	"loc_2660"
"loc_2661"	21	83	"loc_2661"
"loc_2662"	63	103	"loc_2662"
"loc_2663"	62	42	"loc_2663"
"loc_2664"	21	33	"loc_2664"
"loc_2665"	40	32	"loc_2665"
"loc_2666"	57	47	"loc_2666"
"loc_2667"	64	36	"loc_2667"
"loc_2668"	36	16	"loc_2668"
"loc_2669"	21	81	"loc_2669"
"loc_2670"	59	111	"loc_2670"
"loc_2671"	58	46	"loc_2671"
"loc_2672"	56	44	"loc_2672"
"loc_2673"	22	102	"loc_2673"
"loc_2674"	35	25	"loc_2674"
"loc_2675"	47	119	"loc_2675"
"loc_2676"	37	87	"loc_2676"
"loc_2677"	30	96	"loc_2677"
"loc_2678"	47	19	"loc_2678"
"loc_2679"	5	79	"loc_2679"
"loc_2680"	31	81	"loc_2680"
"loc_2681"	62	100	"loc_2681"
"loc_2682"	10	76	"loc_2682"
"loc_2683"	63	73	"loc_2683"
"loc_2684"	32	90	"loc_2684"
"loc_2685"	38	104	"loc_2685"
"loc_2686"	44	26	"loc_2686"
"loc_2687"	13	53	"loc_2687"
"loc_2688"	54	96	"loc_2688"
"loc_2689"	29	55	"loc_2689"
"loc_2690"	49	53	"loc_2690"
"loc_2691"	10	72	"loc_2691"
"loc_2692"	59	97	"loc_2692"
"loc_2693"	32	20	"loc_2693"
"loc_2694"	22	26	"loc_2694"
"loc_2695"	43	89	"loc_2695"
"loc_2696"	33	85	"loc_2696"
"loc_2697"	45	109	"loc_2697"
"loc_2698"	53	77	"loc_2698"
"loc_2699"	38	68	"loc_2699"
"loc_2700"	29	57	"loc_2700"
"loc_2701"	51	51	"loc_2701"
"loc_2702"	60	48	"loc_2702"
"loc_2703"	71	121	"loc_2703"
"loc_2704"	50	58	"loc_2704"
"loc_2705"	5	87	"loc_2705"
"loc_2706"	23	85	"loc_2706"
"loc_2707"	65	13	"loc_2707"
"loc_2708"	36	96	"loc_2708"
"loc_2709"	22	54	"loc_2709"
"loc_2710"	29	23	"loc_2710"
"loc_2711"	32	100	"loc_2711"
"loc_2712"	61	79	"loc_2712"
"loc_2713"	29	33	"loc_2713"
"loc_2714"	40	86	"loc_2714"
"loc_2715"	60	60	"loc_2715"
"loc_2716"	35	67	"loc_2716"
"loc_2717"	63	13	"loc_2717"
"loc_2718"	21	21	"loc_2718"
"loc_2719"	61	43	"loc_2719"
"loc_2720"	66	48	"loc_2720"
"loc_2721"	39	53	"loc_2721"
"loc_2722"	15	13	"loc_2722"
"loc_2723"	48	96	"loc_2723"
"loc_2724"	40	34	"loc_2724"
"loc_2725"	23	103	"loc_2725"
"loc_2726"	50	116	"loc_2726"
"loc_2727"	3	41	"loc_2727"
"loc_2728"	32	52	"loc_2728"
"loc_2729"	3	83	"loc_2729"
"loc_2730"	21	19	"loc_2730"
"loc_2731"	12	82	"loc_2731"
"loc_2732"	13	57	"loc_2732"
"loc_2733"	20	44	"loc_2733"
"loc_2734"	21	39	"loc_2734"
"loc_2735"	50	60	"loc_2735"
"loc_2736"	18	36	"loc_2736"
"loc_2737"	50	120	"loc_2737"
"loc_2738"	60	68	"loc_2738"
"loc_2739"	20	18	"loc_2739"
"loc_2740"	64	46	"loc_2740"
"loc_2741"	40	102	"loc_2741"
"loc_2742"	36	20	"loc_2742"
"loc_2743"	63	33	"loc_2743"
"loc_2744"	60	28	"loc_2744"
"loc_2745"	36	98	"loc_2745"
"loc_2746"	17	107	"loc_2746"
"loc_2747"	8	62	"loc_2747"
"loc_2748"	4	64	"loc_2748"
"loc_2749"	9	95	"loc_2749"
"loc_2750"	24	100	"loc_2750"
"loc_2751"	17	99	"loc_2751"
"loc_2752"	55	79	"loc_2752"
"loc_2753"	18	52	"loc_2753"
"loc_2754"	61	17	"loc_2754"
"loc_2755"	59	53	"loc_2755"
"loc_2756"	14	54	"loc_2756"
"loc_2757"	22	88	"loc_2757"
"loc_2758"	23	49	"loc_2758"
"loc_2759"	30	24	"loc_2759"
"loc_2760"	42	60	"loc_2760"
"loc_2761"	56	16	"loc_2761"
"loc_2762"	29	21	"loc_2762"
"loc_2763"	6	82	"loc_2763"
"loc_2764"	26	112	"loc_2764"
"loc_2765"	58	90	"loc_2765"
"loc_2766"	5	35	"loc_2766"
"loc_2767"	25	61	"loc_2767"
"loc_2768"	6	32	"loc_2768"
"loc_2769"	26	54	"loc_2769"
"loc_2770"	30	30	"loc_2770"
"loc_2771"	36	56	"loc_2771"
"loc_2772"	32	58	"loc_2772"
"loc_2773"	36	58	"loc_2773"
"loc_2774"	41	105	"loc_2774"
"loc_2775"	66	44	"loc_2775"
"loc_2776"	20	92	"loc_2776"
"loc_2777"	30	82	"loc_2777"
"loc_2778"	57	45	"loc_2778"
"loc_2779"	38	96	"loc_2779"
"loc_2780"	57	17	"loc_2780"
"loc_2781"	34	74	"loc_2781"
"loc_2782"	49	57	"loc_2782"
"loc_2783"	54	86	"loc_2783"
"loc_2784"	5	57	"loc_2784"
"loc_2785"	48	32	"loc_2785"
"loc_2786"	34	64	"loc_2786"
"loc_2787"	35	117	"loc_2787"
"loc_2788"	18	58	"loc_2788"
"loc_2789"	16	78	"loc_2789"
"loc_2790"	54	118	"loc_2790"
"loc_2791"	24	46	"loc_2791"
"loc_2792"	24	60	"loc_2792"
"loc_2793"	31	65	"loc_2793"
"loc_2794"	70	24	"loc_2794"
"loc_2795"	60	70	"loc_2795"
"loc_2796"	53	29	"loc_2796"
"loc_2797"	11	35	"loc_2797"
"loc_2798"	58	44	"loc_2798"
"loc_2799"	44	16	"loc_2799"
"loc_2800"	25	51	"loc_2800"
"loc_2801"	42	56	"loc_2801"
"loc_2802"	49	31	"loc_2802"
"loc_2803"	39	23	"loc_2803"
"loc_2804"	31	19	"loc_2804"
"loc_2805"	56	108	"loc_2805"
"loc_2806"	34	108	"loc_2806"
"loc_2807"	58	114	"loc_2807"
"loc_2808"	47	103	"loc_2808"
"loc_2809"	63	61	"loc_2809"
"loc_2810"	61	95	"loc_2810"
"loc_2811"	51	49	"loc_2811"
"loc_2812"	55	49	"loc_2812"
"loc_2813"	47	79	"loc_2813"
"loc_2814"	32	48	"loc_2814"
"loc_2815"	28	20	"loc_2815"
"loc_2816"	45	59	"loc_2816"
"loc_2817"	30	92	"loc_2817"
"loc_2818"	52	28	"loc_2818"
"loc_2819"	33	49	"loc_2819"
"loc_2820"	68	18	"loc_2820"
"loc_2821"	23	45	"loc_2821"
"loc_2822"	38	62	"loc_2822"
"loc_2823"	13	95	"loc_2823"
"loc_2824"	4	34	"loc_2824"
"loc_2825"	0	44	"loc_2825"
"loc_2826"	15	93	"loc_2826"
"loc_2827"	30	106	"loc_2827"
"loc_2828"	48	72	"loc_2828"
"loc_2829"	61	127	"loc_2829"
"loc_2830"	31	73	"loc_2830"
"loc_2831"	61	41	"loc_2831"
"loc_2832"	63	105	"loc_2832"
"loc_2833"	7	89	"loc_2833"
"loc_2834"	28	72	"loc_2834"
"loc_2835"	30	42	"loc_2835"
"loc_2836"	26	34	"loc_2836"
"loc_2837"	46	48	"loc_2837"
"loc_2838"	58	36	"loc_2838"
"loc_2839"	3	75	"loc_2839"
"loc_2840"	22	24	"loc_2840"
"loc_2841"	64	62	"loc_2841"
"loc_2842"	17	29	"loc_2842"
"loc_2843"	12	70	"loc_2843"
"loc_2844"	57	29	"loc_2844"
"loc_2845"	18	84	"loc_2845"
"loc_2846"	35	99	"loc_2846"
"loc_2847"	54	110	"loc_2847"
"loc_2848"	40	40	"loc_2848"
"loc_2849"	63	53	"loc_2849"
"loc_2850"	30	36	"loc_2850"
"loc_2851"	61	53	"loc_2851"
"loc_2852"	31	79	"loc_2852"
"loc_2853"	40	70	"loc_2853"
"loc_2854"	24	114	"loc_2854"
"loc_2855"	52	116	"loc_2855"
"loc_2856"	31	57	"loc_2856"
"loc_2857"	61	63	"loc_2857"
"loc_2858"	64	14	"loc_2858"
"loc_2859"	6	26	"loc_2859"
"loc_2860"	8	76	"loc_2860"
"loc_2861"	22	110	"loc_2861"
"loc_2862"	26	60	"loc_2862"
"loc_2863"	39	117	"loc_2863"
"loc_2864"	1	75	"loc_2864"
"loc_2865"	31	107	"loc_2865"
"loc_2866"	56	124	"loc_2866"
"loc_2867"	34	56	"loc_2867"
"loc_2868"	30	48	"loc_2868"
"loc_2869"	27	69	"loc_2869"
"loc_2870"	34	34	"loc_2870"
"loc_2871"	8	36	"loc_2871"
"loc_2872"	23	75	"loc_2872"
"loc_2873"	29	115	"loc_2873"
"loc_2874"	44	80	"loc_2874"
"loc_2875"	28	114	"loc_2875"
"loc_2876"	2	26	"loc_2876"
"loc_2877"	65	115	"loc_2877"
"loc_2878"	58	18	"loc_2878"
"loc_2879"	33	27	"loc_2879"
"loc_2880"	18	86	"loc_2880"
"loc_2881"	67	115	"loc_2881"
"loc_2882"	51	121	"loc_2882"
"loc_2883"	33	19	"loc_2883"
"loc_2884"	14	110	"loc_2884"
"loc_2885"	31	113	"loc_2885"
"loc_2886"	18	64	"loc_2886"
"loc_2887"	22	76	"loc_2887"
"loc_2888"	25	53	"loc_2888"
"loc_2889"	32	32	"loc_2889"
"loc_2890"	56	74	"loc_2890"
"loc_2891"	34	84	"loc_2891"
